Temperature_K,Surface_tension_liquid_gas_mN_m,MolWt,rdkit_MaxAbsEStateIndex,rdkit_MinAbsEStateIndex,rdkit_qed,rdkit_SPS,rdkit_NumRadicalElectrons,rdkit_BCUT2D_MWHI,rdkit_BCUT2D_MWLOW,rdkit_BCUT2D_MRLOW,rdkit_AvgIpc,rdkit_BalabanJ,rdkit_HallKierAlpha,rdkit_Ipc,rdkit_Kappa3,rdkit_PEOE_VSA1,rdkit_PEOE_VSA10,rdkit_PEOE_VSA12,rdkit_PEOE_VSA13,rdkit_PEOE_VSA2,rdkit_PEOE_VSA5,rdkit_PEOE_VSA8,rdkit_PEOE_VSA9,rdkit_SMR_VSA2,rdkit_SMR_VSA6,rdkit_SMR_VSA8,rdkit_SlogP_VSA11,rdkit_SlogP_VSA12,rdkit_SlogP_VSA7,rdkit_SlogP_VSA9,rdkit_TPSA,rdkit_EState_VSA11,rdkit_EState_VSA3,rdkit_EState_VSA4,rdkit_EState_VSA7,rdkit_EState_VSA8,rdkit_EState_VSA9,rdkit_VSA_EState10,rdkit_VSA_EState2,rdkit_VSA_EState5,rdkit_VSA_EState8,rdkit_NHOHCount,rdkit_NumAliphaticCarbocycles,rdkit_NumAliphaticHeterocycles,rdkit_NumAmideBonds,rdkit_NumAromaticCarbocycles,rdkit_NumAtomStereoCenters,rdkit_NumSpiroAtoms,rdkit_NumUnspecifiedAtomStereoCenters,rdkit_fr_Al_OH,rdkit_fr_ArN,rdkit_fr_Ar_COO,rdkit_fr_Ar_NH,rdkit_fr_Ar_OH,rdkit_fr_C_S,rdkit_fr_HOCCN,rdkit_fr_Imine,rdkit_fr_NH1,rdkit_fr_N_O,rdkit_fr_Ndealkylation1,rdkit_fr_SH,rdkit_fr_aldehyde,rdkit_fr_alkyl_carbamate,rdkit_fr_allylic_oxid,rdkit_fr_amidine,rdkit_fr_aniline,rdkit_fr_azide,rdkit_fr_azo,rdkit_fr_barbitur,rdkit_fr_benzodiazepine,rdkit_fr_bicyclic,rdkit_fr_diazo,rdkit_fr_dihydropyridine,rdkit_fr_epoxide,rdkit_fr_ester,rdkit_fr_ether,rdkit_fr_furan,rdkit_fr_guanido,rdkit_fr_hdrzine,rdkit_fr_hdrzone,rdkit_fr_imide,rdkit_fr_isocyan,rdkit_fr_isothiocyan,rdkit_fr_ketone,rdkit_fr_ketone_Topliss,rdkit_fr_lactam,rdkit_fr_lactone,rdkit_fr_nitro,rdkit_fr_nitroso,rdkit_fr_oxazole,rdkit_fr_oxime,rdkit_fr_para_hydroxylation,rdkit_fr_phenol,rdkit_fr_phenol_noOrthoHbond,rdkit_fr_phos_acid,rdkit_fr_phos_ester,rdkit_fr_piperdine,rdkit_fr_prisulfonamd,rdkit_fr_sulfide,rdkit_fr_sulfone,rdkit_fr_term_acetylene,rdkit_fr_tetrazole,rdkit_fr_thiazole,rdkit_fr_thiophene,rdkit_fr_urea
303.2,43.29,292.25,11.40277777777778,1.0563888888888888,0.4682780680662982,12.22222222222222,0.0,32.240128076736774,10.717595617693226,-0.6925499228468557,2.6291836169911806,3.272499942164584e-07,-1.1600000000000004,4861.360507816693,4.60683755098654,4.552749873690364,12.393687143226153,6.3273200747645415,0.0,0.0,0.0,0.0,13.592428388589765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.01,0.0,0.0,6.544756405912575,17.811615202081622,24.0150004938596,0.0,0.0,0.0,0.0,3.181388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.2,42.45,292.25,11.40277777777778,1.0563888888888888,0.4682780680662982,12.22222222222222,0.0,32.240128076736774,10.717595617693226,-0.6925499228468557,2.6291836169911806,3.272499942164584e-07,-1.1600000000000004,4861.360507816693,4.60683755098654,4.552749873690364,12.393687143226153,6.3273200747645415,0.0,0.0,0.0,0.0,13.592428388589765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.01,0.0,0.0,6.544756405912575,17.811615202081622,24.0150004938596,0.0,0.0,0.0,0.0,3.181388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.2,42.03,292.25,11.40277777777778,1.0563888888888888,0.4682780680662982,12.22222222222222,0.0,32.240128076736774,10.717595617693226,-0.6925499228468557,2.6291836169911806,3.272499942164584e-07,-1.1600000000000004,4861.360507816693,4.60683755098654,4.552749873690364,12.393687143226153,6.3273200747645415,0.0,0.0,0.0,0.0,13.592428388589765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.01,0.0,0.0,6.544756405912575,17.811615202081622,24.0150004938596,0.0,0.0,0.0,0.0,3.181388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.2,41.43,292.25,11.40277777777778,1.0563888888888888,0.4682780680662982,12.22222222222222,0.0,32.240128076736774,10.717595617693226,-0.6925499228468557,2.6291836169911806,3.272499942164584e-07,-1.1600000000000004,4861.360507816693,4.60683755098654,4.552749873690364,12.393687143226153,6.3273200747645415,0.0,0.0,0.0,0.0,13.592428388589765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.01,0.0,0.0,6.544756405912575,17.811615202081622,24.0150004938596,0.0,0.0,0.0,0.0,3.181388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298.2,24.3,402.33,11.438425925925928,0.7777777777777777,0.5738605574920668,13.166666666666666,0.0,32.28904386795569,10.297375001608644,-0.6931844492254096,2.362124402795962,4.957777612808153e-07,-1.4100000000000006,43850.47741350424,6.604258967706703,4.127401124897844,6.544756405912575,0.0,0.0,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25999999999999,0.0,0.0,10.67215753081042,0.0,42.94099532732197,0.0,0.0,0.0,0.0,5.287314814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.2,23.9,402.33,11.438425925925928,0.7777777777777777,0.5738605574920668,13.166666666666666,0.0,32.28904386795569,10.297375001608644,-0.6931844492254096,2.362124402795962,4.957777612808153e-07,-1.4100000000000006,43850.47741350424,6.604258967706703,4.127401124897844,6.544756405912575,0.0,0.0,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25999999999999,0.0,0.0,10.67215753081042,0.0,42.94099532732197,0.0,0.0,0.0,0.0,5.287314814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.2,23.1,402.33,11.438425925925928,0.7777777777777777,0.5738605574920668,13.166666666666666,0.0,32.28904386795569,10.297375001608644,-0.6931844492254096,2.362124402795962,4.957777612808153e-07,-1.4100000000000006,43850.47741350424,6.604258967706703,4.127401124897844,6.544756405912575,0.0,0.0,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25999999999999,0.0,0.0,10.67215753081042,0.0,42.94099532732197,0.0,0.0,0.0,0.0,5.287314814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.2,22.2,402.33,11.438425925925928,0.7777777777777777,0.5738605574920668,13.166666666666666,0.0,32.28904386795569,10.297375001608644,-0.6931844492254096,2.362124402795962,4.957777612808153e-07,-1.4100000000000006,43850.47741350424,6.604258967706703,4.127401124897844,6.544756405912575,0.0,0.0,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25999999999999,0.0,0.0,10.67215753081042,0.0,42.94099532732197,0.0,0.0,0.0,0.0,5.287314814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293.2,24.04,474.39,11.438425925925928,0.5556944444444445,0.3214612154602274,12.758620689655173,0.0,32.28904472711871,10.459672925414717,-0.697546273512066,2.983153601398641,5.41333317939429e-07,-1.9000000000000004,647448.741879554,9.427267865249595,8.864264078697893,25.483199955051305,6.3273200747645415,0.0,0.0,0.0,6.606881964512918,19.0969249002312,5.261891554738487,13.213763929025836,0.0,0.0,0.0,0.0,0.0,124.20999999999998,0.0,6.4208216229260096,30.43067786574883,30.211844065472675,10.636320960583628,9.998754508538536,0.0,0.0,0.0,5.118468644000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.2,23.380000000000003,474.39,11.438425925925928,0.5556944444444445,0.3214612154602274,12.758620689655173,0.0,32.28904472711871,10.459672925414717,-0.697546273512066,2.983153601398641,5.41333317939429e-07,-1.9000000000000004,647448.741879554,9.427267865249595,8.864264078697893,25.483199955051305,6.3273200747645415,0.0,0.0,0.0,6.606881964512918,19.0969249002312,5.261891554738487,13.213763929025836,0.0,0.0,0.0,0.0,0.0,124.20999999999998,0.0,6.4208216229260096,30.43067786574883,30.211844065472675,10.636320960583628,9.998754508538536,0.0,0.0,0.0,5.118468644000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.2,22.59,474.39,11.438425925925928,0.5556944444444445,0.3214612154602274,12.758620689655173,0.0,32.28904472711871,10.459672925414717,-0.697546273512066,2.983153601398641,5.41333317939429e-07,-1.9000000000000004,647448.741879554,9.427267865249595,8.864264078697893,25.483199955051305,6.3273200747645415,0.0,0.0,0.0,6.606881964512918,19.0969249002312,5.261891554738487,13.213763929025836,0.0,0.0,0.0,0.0,0.0,124.20999999999998,0.0,6.4208216229260096,30.43067786574883,30.211844065472675,10.636320960583628,9.998754508538536,0.0,0.0,0.0,5.118468644000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353.0,21.56,474.39,11.438425925925928,0.5556944444444445,0.3214612154602274,12.758620689655173,0.0,32.28904472711871,10.459672925414717,-0.697546273512066,2.983153601398641,5.41333317939429e-07,-1.9000000000000004,647448.741879554,9.427267865249595,8.864264078697893,25.483199955051305,6.3273200747645415,0.0,0.0,0.0,6.606881964512918,19.0969249002312,5.261891554738487,13.213763929025836,0.0,0.0,0.0,0.0,0.0,124.20999999999998,0.0,6.4208216229260096,30.43067786574883,30.211844065472675,10.636320960583628,9.998754508538536,0.0,0.0,0.0,5.118468644000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293.3,21.96,260.3,8.417573444322633,0.5556944444444445,0.432779598986989,8.31578947368421,0.0,16.472956397844552,10.459672983025396,-0.6975457036823669,2.862588621917741,5.554285262924125e-07,-2.56,18206.06363539684,9.169652386162785,15.260646063277022,25.483199955051305,6.3273200747645415,0.0,5.316788604006331,0.0,18.9931941560706,19.0969249002312,15.78567466421546,13.213763929025836,0.0,0.0,0.0,0.0,0.0,103.51,0.0,6.4208216229260096,26.303276740850983,30.211844065472675,15.953109564589958,20.52253761801551,0.0,0.0,0.0,5.118468644000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.2,21.3,260.3,8.417573444322633,0.5556944444444445,0.432779598986989,8.31578947368421,0.0,16.472956397844552,10.459672983025396,-0.6975457036823669,2.862588621917741,5.554285262924125e-07,-2.56,18206.06363539684,9.169652386162785,15.260646063277022,25.483199955051305,6.3273200747645415,0.0,5.316788604006331,0.0,18.9931941560706,19.0969249002312,15.78567466421546,13.213763929025836,0.0,0.0,0.0,0.0,0.0,103.51,0.0,6.4208216229260096,26.303276740850983,30.211844065472675,15.953109564589958,20.52253761801551,0.0,0.0,0.0,5.118468644000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.2,20.39,260.3,8.417573444322633,0.5556944444444445,0.432779598986989,8.31578947368421,0.0,16.472956397844552,10.459672983025396,-0.6975457036823669,2.862588621917741,5.554285262924125e-07,-2.56,18206.06363539684,9.169652386162785,15.260646063277022,25.483199955051305,6.3273200747645415,0.0,5.316788604006331,0.0,18.9931941560706,19.0969249002312,15.78567466421546,13.213763929025836,0.0,0.0,0.0,0.0,0.0,103.51,0.0,6.4208216229260096,26.303276740850983,30.211844065472675,15.953109564589958,20.52253761801551,0.0,0.0,0.0,5.118468644000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353.0,19.48,260.3,8.417573444322633,0.5556944444444445,0.432779598986989,8.31578947368421,0.0,16.472956397844552,10.459672983025396,-0.6975457036823669,2.862588621917741,5.554285262924125e-07,-2.56,18206.06363539684,9.169652386162785,15.260646063277022,25.483199955051305,6.3273200747645415,0.0,5.316788604006331,0.0,18.9931941560706,19.0969249002312,15.78567466421546,13.213763929025836,0.0,0.0,0.0,0.0,0.0,103.51,0.0,6.4208216229260096,26.303276740850983,30.211844065472675,15.953109564589958,20.52253761801551,0.0,0.0,0.0,5.118468644000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283.2,33.58,419.36,11.438425925925928,0.7777777777777777,0.5403781080678831,13.28,0.0,32.289044047788856,10.331214465306426,-0.6963455335581118,2.7878938343690662,4.959999848942228e-07,-1.3500000000000003,84481.5468628858,7.599574029887738,4.127401124897844,12.393687143226153,6.3273200747645415,0.0,0.0,0.0,0.0,13.592428388589765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,7.04767198267719,34.77894371326403,0.0,0.0,0.0,0.0,3.361944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283.2,32.07,475.47,11.438425925925928,0.7777777777777777,0.3091873821413924,13.10344827586207,0.0,32.28904467471591,10.12130881356565,-0.6705703116728207,2.9348410351073726,5.413333168277252e-07,-1.3500000000000003,608119.6063614934,10.3001767514936,4.127401124897844,12.393687143226153,6.3273200747645415,0.0,0.0,0.0,0.0,13.592428388589765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,4.127401124897844,0.0,41.82661569594122,0.0,0.0,0.0,0.0,3.4372874149659864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298.2,31.87,522.52,11.438425925925928,0.7777777777777777,0.2456404035191833,12.93939393939394,0.0,32.28904527994143,10.115107813219916,-0.6956707897172056,2.683562635658211,3.3733332089966725e-07,-1.9300000000000008,5296056.482036286,9.450680269113157,4.127401124897844,6.544756405912575,0.0,0.0,0.0,0.0,17.873412905852415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25999999999999,0.0,0.0,10.67215753081042,0.0,54.216359333016186,0.0,0.0,0.0,0.0,3.4185418579736764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.2,30.93,522.52,11.438425925925928,0.7777777777777777,0.2456404035191833,12.93939393939394,0.0,32.28904527994143,10.115107813219916,-0.6956707897172056,2.683562635658211,3.3733332089966725e-07,-1.9300000000000008,5296056.482036286,9.450680269113157,4.127401124897844,6.544756405912575,0.0,0.0,0.0,0.0,17.873412905852415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25999999999999,0.0,0.0,10.67215753081042,0.0,54.216359333016186,0.0,0.0,0.0,0.0,3.4185418579736764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.2,30.26,522.52,11.438425925925928,0.7777777777777777,0.2456404035191833,12.93939393939394,0.0,32.28904527994143,10.115107813219916,-0.6956707897172056,2.683562635658211,3.3733332089966725e-07,-1.9300000000000008,5296056.482036286,9.450680269113157,4.127401124897844,6.544756405912575,0.0,0.0,0.0,0.0,17.873412905852415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25999999999999,0.0,0.0,10.67215753081042,0.0,54.216359333016186,0.0,0.0,0.0,0.0,3.4185418579736764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.0,47.9,205.26,7.427083333333333,1.1501388888888888,0.5529278044317868,8.0,0.0,15.087955316777904,10.331214467647037,-0.6963448531156461,2.633932177499492,3.359999876613339e-07,-2.01,2338.9317736195485,7.091397948679656,10.523783109476971,12.393687143226153,6.3273200747645415,0.0,5.316788604006331,0.0,12.38631219155768,13.592428388589765,10.523783109476971,0.0,0.0,0.0,0.0,0.0,0.0,70.49,0.0,0.0,6.544756405912575,7.04767198267719,40.09573231727036,10.523783109476971,0.0,0.0,0.0,3.361944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.0,45.5,205.26,7.427083333333333,1.1501388888888888,0.5529278044317868,8.0,0.0,15.087955316777904,10.331214467647037,-0.6963448531156461,2.633932177499492,3.359999876613339e-07,-2.01,2338.9317736195485,7.091397948679656,10.523783109476971,12.393687143226153,6.3273200747645415,0.0,5.316788604006331,0.0,12.38631219155768,13.592428388589765,10.523783109476971,0.0,0.0,0.0,0.0,0.0,0.0,70.49,0.0,0.0,6.544756405912575,7.04767198267719,40.09573231727036,10.523783109476971,0.0,0.0,0.0,3.361944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338.2,29.5,615.74,11.438425925925928,0.7777777777777777,0.0908958497371956,12.82051282051282,0.0,32.28904624323627,10.038017774684418,-0.6964051108384043,3.2173861454500154,8.296665922104251e-07,-1.3500000000000003,81990124.70735736,17.850153339235675,4.127401124897844,12.393687143226153,6.3273200747645415,0.0,0.0,0.0,0.0,13.592428388589765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,4.127401124897844,0.0,41.82661569594122,0.0,0.0,0.0,0.0,3.475292259417611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
